ORIGIN_AIRPORT,DESTINATION_AIRPORT,route_delay_rate
ATL,ORD,0.23923904688701
ATL,ORF,0.11826967326277037
ATL,PBI,0.16299559471365638
ATL,PDX,0.11555555555555555
ATL,PHF,0.2001953125
ATL,PHL,0.1966597860761869
ATL,PHX,0.1315086782376502
ATL,PIA,0.17704011065006917
ATL,PIT,0.14006024096385541
ATL,PNS,0.14424635332252836
ATL,PVD,0.10835509138381201
ATL,PWM,0.14990859232175502
ATL,RAP,0.13333333333333333
ATL,RDU,0.13894736842105262
ATL,RIC,0.16210670314637482
ATL,ROA,0.16888519134775373
ATL,ROC,0.11378002528445007
ATL,RST,0.15298507462686567
ATL,RSW,0.15046439628482972
ATL,SAN,0.11064593301435406
ATL,SAT,0.15113782739373122
ATL,SAV,0.146875
ATL,SBN,0.19413092550790068
ATL,SCE,0.17857142857142858
ATL,SDF,0.13279857397504458
ATL,SEA,0.13315093479252166
ATL,SFO,0.1475346687211094
ATL,SGF,0.1840843720038351
ATL,SHV,0.18366093366093367
ATL,SJC,0.14545454545454545
ATL,SJU,0.13024850042844902
ATL,SLC,0.10819828408007626
ATL,SMF,0.13303769401330376
ATL,SNA,0.11913814955640051
ATL,SRQ,0.12015257469802924
ATL,STL,0.1408255289628859
ATL,STT,0.07276119402985075
ATL,STX,0.06060606060606061
ATL,SYR,0.15374841168996187
ATL,TLH,0.1695906432748538
ATL,TPA,0.17447183098591548
ATL,TRI,0.15699873896595207
ATL,TTN,0.3346153846153846
ATL,TUL,0.1462225832656377
ATL,TUS,0.13717693836978131
ATL,TVC,0.2727272727272727
ATL,TYS,0.1561822125813449
ATL,VLD,0.20132450331125828
ATL,VPS,0.12829131652661063
ATL,XNA,0.17546583850931677
ATW,ATL,0.10919540229885058
ATW,DTW,0.13624678663239073
ATW,MSP,0.28641975308641976
ATW,ORD,0.2077922077922078
AUS,ATL,0.13766132186155652
AUS,BNA,0.08806262230919765
AUS,BOS,0.3102189781021898
AUS,BWI,0.20076481835564053
AUS,CLT,0.15770609318996415
AUS,DAL,0.16756585211044114
AUS,DCA,0.09737827715355805
AUS,DEN,0.21483375959079284
AUS,DFW,0.13614522156967432
AUS,DTW,0.11858974358974358
AUS,ELP,0.16522988505747127
AUS,EWR,0.16620111731843576
AUS,FLL,0.19237147595356552
AUS,HOU,0.18780727630285152
AUS,HRL,0.1532567049808429
AUS,IAD,0.05434782608695652
AUS,IAH,0.17965496728138014
AUS,JFK,0.1602814698983581
AUS,LAS,0.1407563025210084
AUS,LAX,0.1679888007466169
AUS,LBB,0.20866141732283464
AUS,LGB,0.2262210796915167
AUS,MCO,0.22277227722772278
AUS,MDW,0.21621621621621623
AUS,MIA,0.11875
AUS,MSP,0.05102040816326531
AUS,MSY,0.15328467153284672
AUS,OAK,0.19708029197080293
AUS,ORD,0.18072289156626506
AUS,PDX,0.11904761904761904
AUS,PHL,0.18773946360153257
AUS,PHX,0.16601714731098988
AUS,SAN,0.15217391304347827
AUS,SEA,0.13274336283185842
AUS,SFO,0.17146212566059893
AUS,SJC,0.12857142857142856
AUS,SLC,0.05106382978723404
AUS,SNA,0.021052631578947368
AUS,STL,0.042105263157894736
AUS,TPA,0.20446096654275092
AVL,ATL,0.14868421052631578
AVL,EWR,0.211864406779661
AVL,ORD,0.1987281399046105
AVP,ATL,0.09398496240601503
AVP,DTW,0.16094986807387862
AVP,EWR,0.06666666666666667
AVP,ORD,0.2817955112219451
AZO,ATL,0.3125
AZO,DTW,0.20689655172413793
AZO,MSP,0.13095238095238096
AZO,ORD,0.17290192113245703
BDL,ATL,0.12087912087912088
BDL,BWI,0.14009111617312073
BDL,CLE,0.2265625
BDL,CLT,0.15797665369649805
BDL,CVG,0.07692307692307693
BDL,DCA,0.18773234200743494
BDL,DEN,0.16363636363636364
BDL,DFW,0.17913385826771652
BDL,DTW,0.11531531531531532
BDL,EWR,0.19540229885057472
BDL,FLL,0.1878453038674033
BDL,IAD,0.27044025157232704
BDL,LAS,0.06829268292682927
BDL,MCO,0.17620137299771166
BDL,MDW,0.16691068814055637
BDL,MIA,0.18553459119496854
BDL,MSP,0.10084033613445378
BDL,ORD,0.23623445825932504
BDL,PBI,0.32116788321167883
BDL,RDU,0.10795454545454546
BDL,RSW,0.17735849056603772
BDL,SJU,0.24661246612466126
BDL,TPA,0.16534391534391535
BET,ANC,0.1136986301369863
BFL,DEN,0.1446028513238289
BFL,IAH,0.1491442542787286
BFL,PHX,0.1442857142857143
BFL,SFO,0.19281663516068054
BGM,DTW,0.15976331360946747
BGR,DTW,0.11029411764705882
BGR,LGA,0.14705882352941177
BHM,ATL,0.12485768500948767
BHM,BWI,0.198
BHM,DAL,0.09854014598540146
BHM,DEN,0.1791044776119403
BHM,DFW,0.24
BHM,DTW,0.1931166347992352
BHM,HOU,0.17038539553752535
BHM,IAH,0.20094936708860758
BHM,LAS,0.10989010989010989
BHM,LGA,0.296398891966759
BHM,MCO,0.22160148975791433
BHM,MDW,0.17288801571709234
BHM,MIA,0.16216216216216217
BHM,ORD,0.23680823680823682
BHM,TPA,0.14285714285714285
BIL,DEN,0.14631336405529954
BIL,MSP,0.05301645338208409
BIL,ORD,0.10869565217391304
BIL,SLC,0.06077981651376147
BIS,DEN,0.17357762777242045
BIS,DFW,0.17054263565891473
BIS,MSP,0.17546709991876522
BIS,ORD,0.19771863117870722
BJI,MSP,0.09944751381215469
BLI,HNL,0.11764705882352941
BLI,LAS,0.06369426751592357
BLI,OGG,0.11538461538461539
BLI,SEA,0.13368983957219252
BMI,ATL,0.19093406593406592
BMI,DEN,0.6666666666666666
BMI,DFW,0.21104536489151873
BMI,DTW,0.11666666666666667
BMI,MCO,0.5151515151515151
BMI,MSP,0.37735849056603776
BMI,ORD,0.164804469273743
BNA,ATL,0.1548486009965504
BNA,AUS,0.19681908548707752
BNA,BOS,0.23471400394477318
BNA,BWI,0.21013513513513513
BNA,CHS,0.19855595667870035
BNA,CLE,0.17867867867867868
BNA,CLT,0.14543630892678033
BNA,CMH,0.2138728323699422
BNA,CVG,0.16216216216216217
BNA,DAL,0.16455696202531644
BNA,DCA,0.1005089058524173
BNA,DEN,0.15786240786240785
BNA,DFW,0.16552667578659372
BNA,DTW,0.15937687237866988
BNA,ECP,0.1761006289308176
BNA,EWR,0.185997171145686
BNA,FLL,0.20625
BNA,HOU,0.2
BNA,IAD,0.0625
BNA,IAH,0.18766999093381687
BNA,JAX,0.20972222222222223
BNA,JFK,0.248
BNA,LAS,0.0896358543417367
BNA,LAX,0.1870722433460076
BNA,LGA,0.28799612778315586
BNA,MCI,0.18687430478309233
BNA,MCO,0.20836891545687447
BNA,MDW,0.206575682382134
BNA,MIA,0.22448979591836735
BNA,MOB,1.0
BNA,MSP,0.15057915057915058
BNA,MSY,0.1435349940688019
BNA,OAK,0.15517241379310345
BNA,ORD,0.2296489917849141
BNA,PHL,0.2591093117408907
BNA,PHX,0.1558872305140962
BNA,PIT,0.208955223880597
BNA,PNS,0.189873417721519
BNA,RDU,0.16819973718791065
BNA,RSW,0.18
BNA,SAN,0.14814814814814814
BNA,SAT,0.1145374449339207
BNA,SEA,0.11290322580645161
BNA,SLC,0.06642066420664207
BNA,STL,0.18395303326810175
BNA,TPA,0.21881390593047034
BNA,TTN,0.5
BOI,DEN,0.1855937702790396
BOI,GEG,0.16666666666666666
BOI,IAH,0.14232209737827714
BOI,LAS,0.2196969696969697
BOI,LAX,0.19424460431654678
BOI,MDW,0.26229508196721313
BOI,MSP,0.07809847198641766
BOI,OAK,0.14849624060150377
BOI,ORD,0.20689655172413793
BOI,PDX,0.0
BOI,PHX,0.12276785714285714
BOI,SAN,0.11851851851851852
BOI,SEA,0.1119186046511628
BOI,SFO,0.2422907488986784
BOI,SLC,0.09178743961352658
BOS,ACK,0.20512820512820512
BOS,ACY,0.1878453038674033
BOS,ATL,0.17223719676549865
BOS,AUS,0.10583941605839416
BOS,BNA,0.14682539682539683
BOS,BUF,0.1492822966507177
BOS,BWI,0.18587570621468927
BOS,CAK,0.3242320819112628
BOS,CHS,0.14814814814814814
BOS,CLE,0.1302887844190732
BOS,CLT,0.18917042693509198
BOS,CMH,0.1326530612244898
BOS,CVG,0.251063829787234
BOS,DAL,0.0
BOS,DCA,0.18334146738246299
BOS,DEN,0.252092050209205
BOS,DFW,0.17424857839155158
BOS,DTW,0.1744144144144144
BOS,EWR,0.2102829162132753
BOS,FLL,0.32475131655939143
BOS,HOU,0.2103825136612022
BOS,IAD,0.1717676452217364
BOS,IAH,0.23054114158636027
BOS,IND,0.09392265193370165
BOS,JAX,0.22202166064981949
BOS,JFK,0.2465753424657534
BOS,LAS,0.29001203369434414
BOS,LAX,0.20202952029520296
BOS,LGA,0.25640132381118275
BOS,LGB,0.2579185520361991
BOS,MCI,0.16632443531827515
BOS,MCO,0.24647887323943662
BOS,MDW,0.1967654986522911
BOS,MIA,0.20140388768898487
BOS,MKE,0.20507399577167018
BOS,MSN,0.0
BOS,MSP,0.1689280868385346
BOS,MSY,0.26591760299625467
BOS,MVY,0.19047619047619047
BOS,MYR,0.12547528517110265
BOS,OAK,0.34
BOS,ORD,0.2336236274138584
BOS,PBI,0.31162407254740315
BOS,PDX,0.19489559164733178
BOS,PHL,0.17895725692813527
BOS,PHX,0.2317822651448639
BOS,PIT,0.1731374606505771
BOS,RDU,0.19854721549636803
BOS,RIC,0.21716101694915255
BOS,RSW,0.2627257799671593
BOS,SAN,0.19084967320261437
BOS,SAV,0.12781954887218044
BOS,SEA,0.2606255012028869
BOS,SFO,0.24360613810741688
BOS,SJC,0.28
BOS,SJU,0.30900243309002434
BOS,SLC,0.17659574468085107
BOS,SMF,0.4166666666666667
BOS,SRQ,0.3508771929824561
BOS,STL,0.24861878453038674
BOS,STT,0.2251655629139073
BOS,TPA,0.2304147465437788
BPT,DFW,0.2691790040376851
BQK,ATL,0.17304964539007092
BQN,EWR,0.3700440528634361
BQN,FLL,0.23703703703703705
BQN,JFK,0.17191977077363896
BQN,MCO,0.12534059945504086
BRD,INL,0.0
BRD,MSP,0.17954070981210857
BRO,DFW,0.20242424242424242
BRO,IAH,0.11173708920187793
BRW,ANC,0.10943396226415095
BRW,FAI,0.23371647509578544
BRW,SCC,0.1310344827586207
BTM,SLC,0.028089887640449437
BTR,ATL,0.2455795677799607
BTR,DCA,0.0
BTR,DFW,0.29296235679214405
BTR,IAH,0.15560276155071695
BTV,ATL,0.1259259259259259
BTV,DTW,0.24364406779661016
BTV,EWR,0.2750809061488673
BTV,IAD,0.5714285714285714
BTV,JFK,0.15318627450980393
BTV,LGA,0.30952380952380953
BTV,ORD,0.2513089005235602
BUF,ATL,0.08294573643410853
BUF,BOS,0.16076555023923444
BUF,BWI,0.185444366689993
BUF,CLT,0.14807302231237324
BUF,DTW,0.19377652050919378
BUF,EWR,0.17708333333333334
BUF,FLL,0.12087912087912088
BUF,IAD,0.2
BUF,JFK,0.179
BUF,LAS,0.10187110187110188
BUF,LGA,0.2585551330798479
BUF,MCO,0.13302034428794993
BUF,MDW,0.1686429512516469
BUF,MSP,0.11794871794871795
BUF,ORD,0.22811671087533156
BUF,PHX,0.14074074074074075
BUF,RSW,0.1038961038961039
BUF,TPA,0.0683371298405467
BUR,DEN,0.157
BUR,JFK,0.2248995983935743
BUR,LAS,0.14887640449438203
BUR,OAK,0.1488277268093782
BUR,PDX,0.08984375
BUR,PHX,0.13159609120521173
BUR,SEA,0.09112709832134293
BUR,SFO,0.23524783634933125
BUR,SJC,0.11447212336892053
BUR,SLC,0.0649546827794562
BUR,SMF,0.12337662337662338
BWI,ABQ,0.21670428893905191
BWI,ALB,0.25583090379008744
BWI,ATL,0.17611812540124117
BWI,AUS,0.23137254901960785
BWI,BDL,0.3028735632183908
BWI,BHM,0.22111553784860558
BWI,BNA,0.2347417840375587
BWI,BOS,0.23868778280542988
BWI,BUF,0.3018867924528302
BWI,CHS,0.2396593673965937
BWI,CLE,0.25500526870389884
BWI,CLT,0.20213943194393214
BWI,CMH,0.23177083333333334
BWI,CVG,0.0
BWI,DAL,0.2240566037735849
BWI,DAY,0.2127659574468085
BWI,DEN,0.23750811161583388
BWI,DFW,0.2136457615437629
BWI,DTW,0.17866258295048495
BWI,ECP,0.25
BWI,EWR,0.20454545454545456
BWI,FLL,0.24556308486608583
BWI,FNT,0.25526932084309134
BWI,GRR,0.25
BWI,GSP,0.1828358208955224
BWI,HOU,0.23985239852398524
BWI,IAH,0.25287356321839083
BWI,IND,0.26322115384615385
BWI,ISP,0.26148705096073516
BWI,JAX,0.2853982300884956
BWI,JFK,0.3545816733067729
BWI,LAS,0.24816983894582723
BWI,LAX,0.2701711491442543
BWI,LIT,0.2924901185770751
BWI,MCI,0.24537037037037038
BWI,MCO,0.24866639310627822
BWI,MDW,0.2143314139475368
BWI,MEM,0.19195046439628483
BWI,MHT,0.24786324786324787
BWI,MIA,0.19911012235817574
BWI,MKE,0.23467862481315396
BWI,MSP,0.1781609195402299
BWI,MSY,0.18840579710144928
BWI,MYR,0.23684210526315788
BWI,OAK,0.19540229885057472
BWI,OKC,0.3584905660377358
BWI,ORD,0.2746896923907178
BWI,ORF,0.2955056179775281
BWI,PBI,0.3063063063063063
BWI,PDX,0.22580645161290322
BWI,PHL,0.14285714285714285
BWI,PHX,0.1886066204772902
BWI,PIT,0.24967148488830487
BWI,PVD,0.25455465587044535
BWI,PWM,0.25534591194968553
BWI,RDU,0.2438867438867439
BWI,ROC,0.3193116634799235
BWI,RSW,0.24845360824742269
BWI,SAN,0.22126929674099485
BWI,SAT,0.22473604826546004
BWI,SDF,0.2109795479009688
BWI,SEA,0.22319859402460457
BWI,SFO,0.07860262008733625
BWI,SJU,0.25553319919517103
BWI,SLC,0.17132442284325639
BWI,STL,0.21068859198355602
BWI,TPA,0.23553477498538866
BZN,ATL,0.1095890410958904
BZN,DEN,0.18072289156626506
BZN,EWR,0.36585365853658536
BZN,IAH,0.5333333333333333
BZN,LAX,0.216
BZN,LGA,0.3
BZN,MSP,0.0993485342019544
BZN,ORD,0.16666666666666666
BZN,PDX,0.034782608695652174
BZN,SEA,0.0625
BZN,SFO,0.2275449101796407
BZN,SLC,0.06349206349206349
CAE,ATL,0.1298819255222525
CAE,DFW,0.2976190476190476
CAE,IAD,0.2918918918918919
CAE,IAH,0.22844827586206898
CAE,LGA,0.2934131736526946
CAE,ORD,0.22435897435897437
CAK,ATL,0.12128418549346016
CAK,BOS,0.16095890410958905
CAK,DCA,0.14232209737827714
CAK,DEN,0.08550185873605948
CAK,DTW,0.1259259259259259
CAK,LGA,0.20041753653444677
CAK,MCO,0.10952380952380952
CAK,ORD,0.16266944734098018
CAK,RSW,0.1417910447761194
CAK,TPA,0.14285714285714285
CDC,SLC,0.08779443254817987
CDV,ANC,0.19402985074626866
CDV,YAK,0.13805970149253732
CEC,SFO,0.24277456647398843
CHA,ATL,0.1531738730450782
CHA,DFW,0.24550898203592814
CHA,DTW,0.17447916666666666
CHA,ORD,0.2768729641693811
CHO,ATL,0.13962765957446807
CHO,LGA,0.25925925925925924
CHO,ORD,0.25308641975308643
CHS,ATL,0.07955418908531899
CHS,BNA,0.21014492753623187
CHS,BOS,0.2066420664206642
CHS,BWI,0.1851400730816078
CHS,CLE,0.0
CHS,CLT,0.09174311926605505
CHS,DAL,0.056338028169014086
CHS,DCA,0.1509433962264151
CHS,DFW,0.2754237288135593
CHS,DTW,0.10526315789473684
CHS,EWR,0.2133194588969823
CHS,HOU,0.12318840579710146
CHS,IAD,0.75
CHS,IAH,0.2086021505376344
CHS,JFK,0.2905263157894737
CHS,LGA,0.3655913978494624
CHS,MDW,0.15879828326180256
CHS,MIA,0.1606425702811245
CHS,OKC,1.0
CHS,ORD,0.24481327800829875
CID,ATL,0.20026702269692923
CID,DEN,0.2016
CID,DFW,0.2802139037433155
CID,DTW,0.21516754850088182
CID,MSP,0.28084415584415584
CID,ORD,0.19980879541108987
CIU,DTW,0.17463617463617465
CLD,LAX,0.160828025477707
CLE,ATL,0.10278745644599303
CLE,BDL,0.3203125
CLE,BNA,0.11641791044776119
CLE,BOS,0.17400135409614081
CLE,BWI,0.1935483870967742
CLE,CHS,0.0
CLE,CLT,0.08748728382502544
CLE,DCA,0.13737734165923282
CLE,DEN,0.18229166666666666
CLE,DFW,0.18455598455598454
CLE,DTW,0.19886363636363635
CLE,EWR,0.20512820512820512
CLE,FLL,0.18633540372670807
CLE,IAD,0.15561959654178675
CLE,IAH,0.13082039911308205
CLE,JFK,0.28063241106719367
CLE,LAS,0.16784452296819788
CLE,LAX,0.22044728434504793
CLE,LGA,0.2531831537708129
CLE,MCO,0.2168141592920354
CLE,MDW,0.1459170013386881
CLE,MIA,0.23076923076923078
CLE,MKE,0.13070866141732285
CLE,MSP,0.17647058823529413
CLE,MYR,0.15527950310559005
CLE,ORD,0.2041256157635468
CLE,PHL,0.32038834951456313
CLE,PHX,0.22462562396006655
CLE,RDU,0.17699115044247787
CLE,RSW,0.25663716814159293
CLE,SEA,0.304635761589404
CLE,SFO,0.17073170731707318
CLE,SJU,0.05405405405405406
CLE,STL,0.10421836228287841
CLE,TPA,0.19331742243436753
CLL,DFW,0.16493194555644516
CLL,IAH,0.09764918625678119
CLT,ABQ,0.2
CLT,ALB,0.1884328358208955
CLT,ATL,0.17485076063932217
CLT,AUS,0.19148936170212766
CLT,BDL,0.18725718725718726
CLT,BNA,0.1625124626121635
CLT,BOS,0.251644167532018
CLT,BUF,0.20404040404040405
CLT,BWI,0.22442972774098602
CLT,CHS,0.13636363636363635
CLT,CLE,0.14878542510121456
CLT,CMH,0.15
CLT,CVG,0.21951219512195122
CLT,DAB,0.6
CLT,DAL,0.07692307692307693
CLT,DCA,0.2316326530612245
CLT,DEN,0.22818791946308725
CLT,DFW,0.19440172254690866
CLT,DTW,0.14855514855514856
CLT,EWR,0.23953488372093024
CLT,FLL,0.19117647058823528
CLT,GSO,0.23809523809523808
CLT,HOU,0.2484076433121019
CLT,IAD,0.6
CLT,IAH,0.21715210355987055
CLT,ILM,0.16326530612244897
CLT,IND,0.09821428571428571
CLT,JAX,0.1859504132231405
CLT,JFK,0.2951777886020458
CLT,LAS,0.21235521235521235
CLT,LAX,0.25669781931464175
CLT,LGA,0.28602383531960995
CLT,MCI,0.19863013698630136
CLT,MCO,0.2403486924034869
CLT,MDT,0.14666666666666667
CLT,MDW,0.122
CLT,MEM,0.2631578947368421
CLT,MIA,0.2123344370860927
CLT,MSP,0.19533029612756264
CLT,MSY,0.20048899755501223
CLT,MYR,0.16666666666666666
CLT,ORD,0.2333245452148695
CLT,ORF,0.15284974093264247
CLT,PBI,0.1992217898832685
CLT,PDX,0.23529411764705882
CLT,PHL,0.24842183438544374
CLT,PHX,0.20985010706638116
CLT,PIT,0.16790859413810233
CLT,PVD,0.22469135802469137
CLT,PWM,0.26022304832713755
CLT,RDU,0.18387293830177154
CLT,RIC,0.19685767097966728
CLT,ROC,0.21025641025641026
CLT,RSW,0.20622286541244572
CLT,SAN,0.18696397941680962
CLT,SAT,0.25
CLT,SDF,0.0
CLT,SEA,0.2372159090909091
CLT,SFO,0.24304141208418195
CLT,SJU,0.1934931506849315
CLT,SLC,0.17992424242424243
CLT,SMF,0.2824858757062147
CLT,STL,0.21333333333333335
CLT,STT,0.1972318339100346
CLT,STX,0.35714285714285715
CLT,SYR,0.2536082474226804
CLT,TPA,0.18647717484926787
CLT,TTN,0.3722943722943723
CMH,ATL,0.13603637741568775
CMH,BNA,0.1377245508982036
CMH,BOS,0.12121212121212122
CMH,BWI,0.17986230636833048
CMH,CLT,0.1
CMH,DAL,0.17714285714285713
CMH,DCA,0.0847457627118644
CMH,DEN,0.23174157303370788
CMH,DFW,0.16279069767441862
CMH,DTW,0.15178571428571427
CMH,EWR,0.2660300136425648
CMH,FLL,0.12083333333333333
CMH,IAD,0.11764705882352941
CMH,IAH,0.20282413350449294
CMH,JFK,0.2601626016260163
CMH,LAS,0.1377245508982036
CMH,LAX,0.17088607594936708
CMH,LGA,0.30851063829787234
CMH,MCO,0.16374269005847952
CMH,MDW,0.18247694334650857
CMH,MIA,0.25349301397205587
CMH,MSP,0.15873015873015872
CMH,OAK,0.05660377358490566
CMH,ORD,0.23932312651087834
CMH,PHX,0.1728110599078341
CMH,RSW,0.10565110565110565
CMH,STL,0.2037037037037037
CMH,TPA,0.11992619926199262
CMI,DFW,0.1532567049808429
CMI,ORD,0.1981981981981982
CMX,ORD,0.13663366336633664
CNY,SLC,0.01951219512195122
COD,DEN,0.24414715719063546
COD,ORD,0.2222222222222222
COD,SLC,0.19784172661870503
COS,ATL,0.128
COS,DEN,0.18421052631578946
COS,DFW,0.15454545454545454
COS,IAH,0.19888734353268428
COS,LAX,0.20576923076923076
COS,ORD,0.22446236559139784
COS,SEA,0.20300751879699247
COS,SFO,0.2
COS,SLC,0.08958333333333333
COU,DFW,0.21936758893280633
COU,ORD,0.258
CPR,DEN,0.17200474495848161
CPR,SLC,0.04903417533432392
CRP,DFW,0.2893280632411067
CRP,HOU,0.1263573543928924
CRP,IAH,0.15771428571428572
CRW,ATL,0.21518987341772153
CRW,DFW,0.4057971014492754
CRW,IAH,0.3273542600896861
CRW,MYR,0.234375
CRW,ORD,0.2062780269058296
CSG,ATL,0.16308040770101925
CVG,ATL,0.12717948717948718
CVG,BDL,0.0
CVG,BNA,0.16226415094339622
CVG,BOS,0.24686192468619247
CVG,BWI,0.0
CVG,CLT,0.14634146341463414
CVG,DCA,0.4827586206896552
CVG,DEN,0.26695526695526695
CVG,DFW,0.23750734861845973
CVG,DTW,0.16666666666666666
CVG,EWR,0.1831726555652936
CVG,FLL,0.16210045662100456
CVG,GRR,0.13095238095238096
CVG,IAD,0.1388888888888889
CVG,IAH,0.28410372040586246
CVG,JFK,0.22983870967741934
CVG,LAS,0.2849056603773585
CVG,LAX,0.08520179372197309
CVG,LGA,0.26666666666666666
CVG,MCI,0.09090909090909091
CVG,MCO,0.1940928270042194
CVG,MEM,0.23684210526315788
CVG,MIA,0.23541247484909456
CVG,MKE,0.2222222222222222
CVG,MSN,0.2222222222222222
CVG,MSP,0.17491749174917492
CVG,ORD,0.24969437652811735
CVG,PHX,0.29896907216494845
CVG,PIT,0.16666666666666666
CVG,RDU,0.18181818181818182
CVG,RIC,0.0
CVG,RSW,0.20422535211267606
CVG,SAN,0.0
CVG,SEA,0.11666666666666667
CVG,SFO,0.09743589743589744
CVG,SLC,0.07476635514018691
CVG,STL,0.08163265306122448
CVG,TPA,0.08461538461538462
CVG,TTN,0.3333333333333333
CVG,XNA,0.11409395973154363
CWA,MSP,0.0
CWA,ORD,0.18265682656826568
DAB,ATL,0.11147011308562198
DAB,CLT,0.0
DAL,ABQ,0.24113475177304963
DAL,AMA,0.19735503560528994
DAL,ATL,0.15333919156414763
DAL,AUS,0.23196202531645568
DAL,BHM,0.23443223443223443
DAL,BNA,0.22809457579972184
DAL,BOS,0.18867924528301888
DAL,BWI,0.21046373365041618
DAL,CHS,0.2676056338028169
DAL,CLT,0.07692307692307693
DAL,CMH,0.20454545454545456
DAL,DCA,0.21337890625
DAL,DEN,0.18711923411662315
DAL,DTW,0.22641509433962265
DAL,ECP,0.26573426573426573
DAL,ELP,0.24446583253128007
DAL,FLL,0.23503649635036497
DAL,HOU,0.2107056936647955
DAL,IAH,0.16883116883116883
DAL,ICT,0.19206680584551147
DAL,IND,0.2914285714285714
DAL,LAS,0.14976744186046512
DAL,LAX,0.26746506986027946
DAL,LBB,0.1952
DAL,LGA,0.2981674096087172
DAL,LIT,0.24369747899159663
DAL,MAF,0.23597359735973597
DAL,MCI,0.2651775486827033
DAL,MCO,0.2097560975609756
DAL,MDW,0.19974874371859297
DAL,MEM,0.30116959064327486
DAL,MKE,0.09659090909090909
DAL,MSY,0.1839312784234462
DAL,OAK,0.16467780429594273
DAL,OKC,0.23177083333333334
DAL,OMA,0.05660377358490566
DAL,PDX,0.12571428571428572
DAL,PHL,0.03773584905660377
DAL,PHX,0.1944684528954192
DAL,PIT,0.03773584905660377
DAL,RDU,0.24528301886792453
DAL,SAN,0.1889908256880734
DAL,SAT,0.22764227642276422
DAL,SEA,0.30701754385964913
DAL,SFO,0.2697176241480039
DAL,SJC,0.24431818181818182
DAL,SLC,0.16981132075471697
DAL,SMF,0.37142857142857144
DAL,SNA,0.23349056603773585
DAL,STL,0.22502870264064295
DAL,TPA,0.2693726937269373
DAL,TUL,0.2814526588845655
DAY,ATL,0.11433926897844424
DAY,BWI,0.15398230088495576
DAY,DEN,0.1501416430594901
DAY,DFW,0.1410090556274256
DAY,DTW,0.22569444444444445
DAY,EWR,0.2596491228070175
DAY,IAD,0.5
DAY,LGA,0.2727272727272727
DAY,MCO,0.12323943661971831
DAY,MSP,0.10642570281124498
DAY,ORD,0.23043893129770993
DAY,TPA,0.23275862068965517
DBQ,ORD,0.170182841068917
DCA,ACK,0.175
DCA,ATL,0.1637065637065637
DCA,AUS,0.17293233082706766
DCA,BDL,0.19402985074626866
DCA,BNA,0.15492957746478872
DCA,BOS,0.1952528044220452
DCA,BTR,1.0
DCA,CAK,0.17490494296577946
DCA,CHS,0.20973782771535582
DCA,CLE,0.1515695067264574
DCA,CLT,0.1691065118626956
DCA,CMH,0.30057803468208094
DCA,CVG,0.5925925925925926
DCA,DAL,0.13166911404796866
DCA,DEN,0.24176857949200375
DCA,DFW,0.20007971303308092
DCA,DTW,0.17462580185317178
DCA,EWR,0.2777777777777778
DCA,FLL,0.17577319587628865
DCA,GSP,0.3333333333333333
DCA,HOU,0.10456852791878173
DCA,HPN,0.3333333333333333
DCA,HSV,0.30434782608695654
DCA,IAH,0.21195973949082297
DCA,IND,0.1311787072243346
DCA,JAX,0.16051660516605165
DCA,JFK,0.36650485436893204
DCA,LAS,0.12734082397003746
DCA,LAX,0.14956736711990112
DCA,LEX,0.5
DCA,LGA,0.24765931742675928
DCA,MCI,0.17167381974248927
DCA,MCO,0.18254573170731708
DCA,MDW,0.17430368373764601
DCA,MIA,0.2448637316561845
DCA,MKE,0.13065976714100905
DCA,MSP,0.15088757396449703
DCA,MSY,0.14084507042253522
DCA,ORD,0.21047098402018502
DCA,PBI,0.1602136181575434
DCA,PDX,0.10989010989010989
DCA,PHL,0.17333333333333334
DCA,PHX,0.19567979669631513
DCA,PIT,0.5
DCA,PNS,0.4444444444444444
DCA,PVD,0.16279069767441862
DCA,PWM,0.07142857142857142
DCA,RDU,0.42857142857142855
DCA,RSW,0.15168539325842698
DCA,SDF,0.5
DCA,SEA,0.125
DCA,SFO,0.15526802218114602
DCA,SJU,0.14814814814814814
DCA,SLC,0.12403100775193798
DCA,STL,0.13333333333333333
DCA,SYR,0.41935483870967744
DCA,TPA,0.18752865657955067
DEN,ABQ,0.2218867924528302
DEN,ALB,0.0
DEN,AMA,0.24448529411764705
DEN,ANC,0.32456140350877194
DEN,ASE,0.31125827814569534
DEN,ATL,0.17222087083434687
DEN,AUS,0.21951219512195122
DEN,BDL,0.23722627737226276
DEN,BFL,0.2556237218813906
DEN,BHM,0.2177121771217712
DEN,BIL,0.2296211251435132
DEN,BIS,0.22788461538461538
DEN,BMI,0.3333333333333333
DEN,BNA,0.18830409356725147
DEN,BOI,0.21079365079365078
DEN,BOS,0.25298081907724207
DEN,BUR,0.19665683382497542
DEN,BWI,0.2396640826873385
DEN,BZN,0.23617339312406577
DEN,CAK,0.18888888888888888
DEN,CID,0.21142857142857144
DEN,CLE,0.17647058823529413
DEN,CLT,0.16689008042895442
DEN,CMH,0.2058287795992714
DEN,COD,0.22448979591836735
DEN,COS,0.29557522123893804
DEN,CPR,0.1990521327014218
DEN,CVG,0.26717557251908397
DEN,DAL,0.21263345195729538
DEN,DAY,0.2716049382716049
DEN,DCA,0.20524835988753515
